"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/23/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"03/24/2020","AQS","390490038","1","0","ppm","0","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"03/25/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"03/26/2020","AQS","390490038","1","0.4","ppm","5","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"03/27/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"03/28/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"03/29/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"03/30/2020","AQS","390490038","1","0","ppm","0","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"03/31/2020","AQS","390490038","1","0","ppm","0","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/01/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/02/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/03/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/04/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/05/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/06/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/07/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/08/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/09/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/10/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/11/2020","AQS","390490038","1","0.4","ppm","5","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/12/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/13/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/14/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/15/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/16/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/17/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/18/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/19/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/20/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/21/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/22/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/23/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/24/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/25/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/26/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/27/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/28/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/29/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"04/30/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/01/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/02/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/03/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/04/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/05/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/06/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/07/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/08/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/09/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/10/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/11/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/12/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/13/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/14/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/15/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/16/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/17/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/18/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/19/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/20/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/21/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/22/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/23/2020","AQS","390490038","1","0.4","ppm","5","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/24/2020","AQS","390490038","1","0.4","ppm","5","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/25/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/26/2020","AQS","390490038","1","0.4","ppm","5","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/27/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/28/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/29/2020","AQS","390490038","1","0.3","ppm","3","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/30/2020","AQS","390490038","1","0.4","ppm","5","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"05/31/2020","AQS","390490038","1","0.1","ppm","1","Smoky Row Near Road","24","100.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"06/01/2020","AQS","390490038","1","0.2","ppm","2","Smoky Row Near Road","2","8.0000","42101","Carbon monoxide","18140","Columbus, OH","39","Ohio","049","Franklin","40.11107","-83.065415"
"01/01/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","19","79.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/02/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/03/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/04/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/05/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/06/2020","AQS","390610040","1","0.6","ppm","7","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/07/2020","AQS","390610040","1","0.8","ppm","9","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/08/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/09/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/10/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/11/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/12/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/13/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/14/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/15/2020","AQS","390610040","1","0.5","ppm","6","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/16/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/17/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/18/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/19/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/20/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/21/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/22/2020","AQS","390610040","1","0.5","ppm","6","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/23/2020","AQS","390610040","1","0.5","ppm","6","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/24/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/25/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/26/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/27/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/28/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/29/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/30/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"01/31/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/01/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/02/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/03/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/04/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/05/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/06/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/07/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/08/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/09/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/10/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","18","75.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/11/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/12/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","9","38.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/21/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","5","21.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/22/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/23/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/24/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/25/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/26/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/27/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/28/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"02/29/2020","AQS","390610040","1","0.4","ppm","5","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/01/2020","AQS","390610040","1","0.5","ppm","6","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/02/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/03/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/04/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/05/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/06/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/07/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/08/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/09/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/10/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/11/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","18","75.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/12/2020","AQS","390610040","1","0.5","ppm","6","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/13/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/14/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/15/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/16/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/17/2020","AQS","390610040","1","0.2","ppm","2","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
"03/18/2020","AQS","390610040","1","0.3","ppm","3","Taft NCore","24","100.0000","42101","Carbon monoxide","17140","Cincinnati, OH-KY-IN","39","Ohio","061","Hamilton","39.12886","-84.50404"
